[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547860.6472467154;5924912.423003061;5.412953831
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547860.6472467154;5924912.423003061;5.412953831
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547859.7706308813;5924914.8874348495;5.412971497
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547859.0005785652;5924915.210088051;5.371401978
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547860.2258261772;5924915.359327692;5.329819412
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547861.2431951311;5924914.651993034;5.385536644
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547862.9018156459;5924912.238861326;5.440416381
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547862.9047128614;5924910.08824608;5.465157895
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547862.6841725727;5924908.547297933;5.467632046
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547862.3851953055;5924907.607469997;5.467879461
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547862.6493338628;5924906.924783297;5.467904203
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547863.9309712376;5924906.480468864;5.467906677
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547865.462427525;5924906.29680326;5.467906924
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547865.0816579874;5924906.565537783;5.467906949
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547865.7911498273;5924907.2491707755;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547867.6866734235;5924908.21182231;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547869.2735540133;5924907.7661462985;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547869.362229765;5924906.421916847;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547869.888442601;5924904.978641734;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547870.3864761479;5924903.55177056;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547871.1653703343;5924902.322444346;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547872.3370079914;5924900.743286016;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547873.4805428687;5924898.930198913;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547875.1864907496;5924897.739178559;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547876.9414292001;5924896.397341599;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547878.9595821821;5924895.199467604;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547881.1801226042;5924894.74462979;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547882.9678986677;5924893.9104702175;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547884.3662262481;5924892.923283286;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547886.2021810904;5924892.602518324;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547887.6080690024;5924892.357509188;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547889.1327862627;5924891.265906072;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547890.2025755403;5924890.141885107;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547891.5084322512;5924888.774369895;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547892.7185150243;5924887.746339678;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547893.8469294192;5924887.494074078;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547894.4218657262;5924887.724636416;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547895.6054855256;5924886.832075621;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547897.0833119797;5924885.297187958;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547898.3972626415;5924883.156503508;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547899.7251421182;5924880.767851863;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547901.1955856082;5924879.274056712;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547902.0249112323;5924877.759309143;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547902.6503523537;5924875.79412257;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547904.0077871;5924874.762023646;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547904.6379977106;5924873.480018483;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547905.2913688214;5924872.165982603;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547906.6321106595;5924871.386274343;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547907.8199071788;5924870.619481955;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547908.4850695919;5924869.44575274;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547909.7419728749;5924869.13137366;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547910.8989828858;5924868.363157783;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547912.3495892265;5924867.288613236;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547913.6531149856;5924866.034565001;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547914.5572016678;5924864.932236324;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547915.3919719083;5924864.244203702;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547916.1593034737;5924863.555488443;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547917.0495520292;5924862.941449019;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547918.4220740068;5924861.777108176;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547919.5577303473;5924861.039830807;5.507739258
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547920.6562046361;5924860.486867876;5.557614441
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547922.1168275115;5924859.65608584;5.605318176
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547923.5951478981;5924858.723124775;5.663138782
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547924.4770150128;5924857.488174229;5.717751638
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547925.7677247096;5924856.477657632;5.742541994
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547926.8522564063;5924855.16465301;5.777791187
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547928.5179531256;5924853.552683235;5.798684804
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547929.7353084913;5924852.896342424;5.825836727
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547931.4983074713;5924851.692568612;5.851660974
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547933.2539108286;5924850.524323561;5.877534414
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547934.9374756279;5924849.28525607;5.897390893
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547936.7736787316;5924848.090013789;5.906490188
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547938.6975988621;5924846.66312849;5.897673784
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547940.8339737455;5924845.404172597;5.854669875
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547942.7171953975;5924844.456404811;5.813077766
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547944.458241451;5924843.369235763;5.780769523
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547946.4580701522;5924842.051044201;5.74535219
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547947.4269985787;5924841.298733181;5.702839891
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547948.3043831153;5924840.539931935;5.676410011
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547949.6365969516;5924839.30621074;5.651385813
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547951.395614729;5924838.502937847;5.612570146
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547953.1924019579;5924836.933470757;5.584765849
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547955.4013221252;5924836.862394587;5.535760444
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547957.775653377;5924837.736475636;5.563805155
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547959.2546420044;5924837.263033783;5.69652639
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547960.4863537011;5924836.435506707;5.764860616
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547962.0485993689;5924835.744840919;5.810465478
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547964.1604246759;5924834.957386648;5.87528254
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547965.5141968031;5924834.177826853;5.973122431
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547966.6049562619;5924832.952789204;6.048594363
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547967.4424573616;5924831.125496575;6.108772934
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547968.8925801569;5924829.871836438;6.154760426
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547970.3703291877;5924828.957798047;6.229513747
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547972.281718151;5924827.838987807;6.308664571
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547974.3441923573;5924827.133369763;6.409314562
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547975.5075455571;5924827.083969714;6.419482558
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547976.5276587601;5924826.561377859;6.378819975
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547978.2660444842;5924826.320878467;6.341104654
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547979.5542656782;5924826.612086564;6.278477302
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547980.8331763296;5924825.451264848;6.224623167
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547982.8775903943;5924825.184942212;6.188905188
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547984.5882787395;5924824.585908899;6.121787781
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547986.5197459155;5924824.407450239;6.070224356
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547988.0338277076;5924823.282392725;6.007770879
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547990.4978890674;5924822.698788596;5.980836902
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547992.0193062475;5924821.747371458;5.921670345
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547993.7420117215;5924820.24503654;5.903012982
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547995.9009343643;5924819.508140612;5.903639769
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547997.242129633;5924818.320140026;5.869198511
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547998.5405555257;5924816.911412342;5.856762762
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];547999.438923223;5924814.497292569;5.846843421
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548000.385381265;5924812.2572254455;5.861325043
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548000.0830485284;5924810.151355542;5.867016675
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548001.0614169717;5924808.731594338;5.913117302
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548001.4828358917;5924807.794613528;5.899853982
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548002.5168886025;5924806.971768042;5.894150285
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548004.340589288;5924805.952214653;5.858873418
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548006.3979124158;5924805.520256381;5.78334065
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548008.0777824317;5924804.95652184;5.682685109
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548009.7496792783;5924804.766538774;5.595248339
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548011.0697249332;5924804.211393762;5.505961144
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548012.3931638825;5924803.341419281;5.471712371
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548013.4447841352;5924799.609319632;5.468287494
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548014.9200979818;5924798.681919072;5.467945006
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548016.8846537017;5924796.146220467;5.467910757
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548018.7366328918;5924794.276937189;5.467907332
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548019.5526752179;5924793.27831869;5.46790699
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548019.9721659631;5924792.656184164;5.467906956
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548019.9134182708;5924791.465111931;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548020.1486133431;5924791.158196978;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548020.0988776834;5924790.7015285855;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548020.0540997648;5924790.017941208;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548019.7709395047;5924789.536652565;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548020.3414471503;5924788.882672473;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548020.5821259011;5924787.662373057;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548022.5002352389;5924786.878541863;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548024.1471023286;5924786.421287116;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548025.5324793358;5924786.206150308;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548027.9309827083;5924785.026661989;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548029.2915390176;5924784.791247694;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548030.1900722003;5924784.3842558265;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548031.634367891;5924783.917159746;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548033.0104631234;5924783.3280991325;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548034.3184076669;5924782.860732647;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548035.6845040552;5924781.778691917;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548037.3877081396;5924780.885876439;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548039.0202028528;5924780.39955348;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548040.3207963762;5924779.426996066;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548041.88024876;5924779.662006571;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548042.915786207;5924779.106207517;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548043.9364312403;5924778.5591582665;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548044.9921435047;5924777.010017466;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548045.1886862032;5924776.384509291;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548045.7982359879;5924775.965685998;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548046.2093798063;5924775.126513053;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548047.3063225508;5924774.178592403;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548048.6790054312;5924773.743039696;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548050.0179689077;5924773.039009742;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548051.7112963006;5924772.799192116;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548052.3366237823;5924771.421473264;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548053.7882816361;5924770.694111458;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548055.1066509567;5924768.808298313;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548056.2734406333;5924768.323928267;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548058.5884669125;5924767.149170619;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548059.4811232268;5924766.41279654;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548059.9715552151;5924765.329659054;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548060.9497863955;5924764.586366056;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548061.9484444748;5924762.982132425;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548063.7870222613;5924761.539966645;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548068.8457702987;5924760.02369669;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548070.5027360481;5924758.338255912;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548071.955010581;5924756.407078404;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548073.169765062;5924753.991735265;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548074.5487282962;5924753.55959152;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548075.5891434485;5924752.223920156;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548076.7062002497;5924750.492943831;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548077.7875007009;5924748.249810985;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548079.2256213876;5924745.745505597;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548080.7385030228;5924743.1618533;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548082.7505154554;5924741.018296772;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548084.524178084;5924739.681175871;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548085.7206226524;5924738.75541413;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548086.6207650506;5924737.002209551;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548087.6078359063;5924734.919447725;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548088.7667472799;5924733.009771667;5.467906952
[0.000e+00 1.000e+00 2.000e+00 ... 1.368e+03 1.369e+03 1.370e+03];548089.909835696;5924731.4748795265;5.467906952
