67; 0.46; -0.47; -10.86; -0.09; -1.1; 0.43
93; 0.5; -0.46; -10.99; 0.03; -1.23; -0.24
118; 0.42; -0.42; -10.96; -0.22; -1.12; 0.16
145; 0.51; -0.52; -10.94; -0.13; -1.14; -0.34
171; 0.43; -0.45; -10.94; -0.05; -1.16; 0.21
197; 0.45; -0.49; -10.99; 0.08; -0.95; -0.21
223; 0.42; -0.53; -10.95; -0.14; -1.52; 0.34
248; 0.5; -0.47; -10.96; 0.01; -1.34; -0.24
275; 0.53; -0.46; -10.97; -0.12; -1.4; 0.43
301; 0.47; -0.47; -10.9; -0.02; -1.11; -0.17
327; 0.44; -0.43; -11.02; -0.08; -1.2; 0.23
353; 0.41; -0.41; -11.02; -0.26; -1.27; -0.18
385; 0.48; -0.49; -10.94; -0.13; -1.01; -0.23
411; 0.42; -0.52; -10.94; -0.17; -1.24; 0.16
438; 0.51; -0.45; -10.87; -0.14; -1.04; 0.28
463; 0.43; -0.49; -10.96; -0.08; -1.09; -0.29
490; 0.42; -0.49; -10.9; -0.2; -1.18; 0.28
517; 0.49; -0.46; -10.92; -0.08; -1.17; -0.18
543; 0.48; -0.47; -10.98; -0.08; -1.03; -0.14
569; 0.44; -0.53; -10.99; -0.21; -1.14; 0.14
595; 0.52; -0.49; -10.97; -0.21; -1.31; -0.28
622; 0.44; -0.42; -10.96; -0.14; -1.11; 0.22
649; 0.44; -0.47; -10.93; 0.09; -1.19; 0.02
674; 0.4; -0.52; -10.87; -0.04; -0.98; -0.16
701; 0.42; -0.49; -11.01; 0.03; -1.23; 0.28
734; 0.42; -0.51; -10.98; -0.23; -1.21; 0.3
759; 0.42; -0.42; -10.94; -0.18; -1.22; -0.11
786; 0.45; -0.43; -10.97; -0.18; -1.35; 0.08
812; 0.42; -0.46; -10.93; -0.04; -1.19; 0.24
838; 0.42; -0.52; -10.94; -0.26; -1.21; -0.34
865; 0.44; -0.48; -10.92; -0.25; -1.26; 0.4
890; 0.4; -0.4; -10.99; -0.12; -1.1; -0.18
917; 0.38; -0.51; -10.88; -0.06; -1.26; 0.27
943; 0.5; -0.46; -10.92; -0.07; -1.01; -0.1
969; 0.42; -0.51; -10.95; -0.09; -1.05; -0.02
996; 0.53; -0.46; -10.89; -0.23; -1.3; 0.28
1021; 0.45; -0.5; -10.94; -0.11; -1.23; -0.23
1054; 0.4; -0.41; -11.01; -0.11; -1.07; -0.28
1081; 0.42; -0.57; -10.92; -0.11; -1.13; 0.41
1106; 0.41; -0.49; -10.83; -0.19; -1.17; -0.16
1133; 0.44; -0.46; -10.87; -0.15; -1.16; -0.3
1160; 0.44; -0.48; -10.96; -0.02; -0.92; 0.34
1185; 0.43; -0.5; -10.94; -0.16; -1.32; -0.26
1212; 0.47; -0.52; -10.89; -0.15; -1.27; 0.08
1239; 0.44; -0.41; -11.04; -0.1; -1.23; 0.05
1264; 0.47; -0.49; -10.83; -0.16; -1.17; -0.22
1291; 0.46; -0.45; -10.95; -0.08; -1.13; 0.39
1317; 0.42; -0.51; -10.98; -0.16; -1.29; -0.47
1343; 0.41; -0.5; -10.97; -0.06; -1.08; 0.26
