56; 0.72; 0.19; -9.68; -0.52; 1.53; -0.44
81; 0.71; 0.19; -9.71; -0.78; 1.54; -0.35
107; 0.71; 0.2; -9.7; -0.56; 1.51; -0.38
133; 0.68; 0.2; -9.65; -0.54; 1.46; -0.62
164; 0.76; 0.22; -9.71; -0.71; 1.39; -0.35
190; 0.74; 0.22; -9.69; -0.58; 1.43; -0.4
217; 0.72; 0.28; -9.71; -0.56; 1.24; -0.51
242; 0.75; 0.21; -9.7; -0.51; 1.53; -0.56
284; 0.7; 0.2; -9.7; -0.55; 1.22; -0.37
310; 0.74; 0.21; -9.71; -0.65; 1.4; -0.54
336; 0.7; 0.27; -9.69; -0.66; 1.46; -0.42
362; 0.71; 0.21; -9.73; -0.66; 1.28; -0.43
389; 0.75; 0.23; -9.7; -0.59; 1.28; -0.43
414; 0.7; 0.2; -9.68; -0.51; 1.37; -0.61
441; 0.72; 0.25; -9.72; -0.51; 1.3; -0.5
466; 0.71; 0.24; -9.7; -0.52; 1.37; -0.45
492; 0.71; 0.23; -9.69; -0.58; 1.41; -0.44
524; 0.75; 0.21; -9.67; -0.52; 1.44; -0.5
550; 0.69; 0.21; -9.69; -0.49; 1.36; -0.34
576; 0.71; 0.24; -9.71; -0.56; 1.21; -0.5
602; 0.74; 0.24; -9.7; -0.47; 1.4; -0.45
627; 0.74; 0.26; -9.69; -0.7; 1.34; -0.44
653; 0.73; 0.22; -9.69; -0.7; 1.22; -0.37
678; 0.75; 0.2; -9.71; -0.6; 1.37; -0.56
705; 0.7; 0.22; -9.7; -0.52; 1.32; -0.48
731; 0.68; 0.19; -9.69; -0.53; 1.36; -0.41
756; 0.73; 0.25; -9.68; -0.4; 1.26; -0.6
782; 0.72; 0.22; -9.67; -0.71; 1.31; -0.45
807; 0.73; 0.21; -9.67; -0.63; 1.47; -0.6
833; 0.73; 0.2; -9.67; -0.3; 1.43; -0.37
865; 0.71; 0.22; -9.66; -0.46; 1.46; -0.43
890; 0.72; 0.21; -9.75; -0.53; 1.39; -0.43
917; 0.73; 0.23; -9.73; -0.49; 1.45; -0.53
943; 0.73; 0.23; -9.68; -0.6; 1.39; -0.48
968; 0.72; 0.22; -9.71; -0.66; 1.29; -0.56
994; 0.72; 0.16; -9.7; -0.57; 1.43; -0.53
1020; 0.73; 0.17; -9.72; -0.55; 1.24; -0.69
1046; 0.74; 0.23; -9.67; -0.49; 1.37; -0.46
1072; 0.71; 0.19; -9.67; -0.59; 1.36; -0.4
1097; 0.74; 0.21; -9.69; -0.43; 1.36; -0.43
1124; 0.72; 0.17; -9.67; -0.66; 1.27; -0.5
1149; 0.71; 0.23; -9.71; -0.56; 1.44; -0.53
1175; 0.75; 0.2; -9.69; -0.4; 1.32; -0.51
1207; 0.72; 0.18; -9.7; -0.56; 1.45; -0.45
1232; 0.68; 0.19; -9.67; -0.58; 1.17; -0.43
1259; 0.72; 0.2; -9.7; -0.51; 1.4; -0.42
1285; 0.72; 0.17; -9.67; -0.62; 1.42; -0.44
1310; 0.7; 0.23; -9.66; -0.47; 1.35; -0.43
1336; 0.73; 0.23; -9.69; -0.4; 1.37; -0.56
1362; 0.73; 0.21; -9.71; -0.51; 1.21; -0.47
1388; 0.77; 0.17; -9.69; -0.69; 1.43; -0.46
1414; 0.73; 0.23; -9.67; -0.48; 1.33; -0.56
1439; 0.7; 0.18; -9.71; -0.6; 1.31; -0.47
1466; 0.75; 0.22; -9.7; -0.52; 1.34; -0.51
1491; 0.72; 0.2; -9.72; -0.61; 1.32; -0.43
1517; 0.71; 0.23; -9.71; -0.56; 1.45; -0.44
1549; 0.69; 0.18; -9.7; -0.6; 1.42; -0.53
1575; 0.69; 0.21; -9.7; -0.56; 1.51; -0.58
1601; 0.75; 0.19; -9.69; -0.65; 1.3; -0.6
1627; 0.74; 0.23; -9.69; -0.6; 1.48; -0.52
1653; 0.74; 0.24; -9.66; -0.55; 1.34; -0.53
1679; 0.72; 0.23; -9.71; -0.71; 1.28; -0.57
1705; 0.7; 0.23; -9.69; -0.59; 1.37; -0.56
1731; 0.73; 0.21; -9.72; -0.34; 1.26; -0.45
1757; 0.72; 0.22; -9.68; -0.66; 1.46; -0.48
1783; 0.7; 0.2; -9.69; -0.56; 1.46; -0.5
1809; 0.74; 0.22; -9.69; -0.51; 1.17; -0.41
1836; 0.76; 0.21; -9.7; -0.6; 1.32; -0.57
1861; 0.74; 0.2; -9.69; -0.64; 1.31; -0.43
1893; 0.74; 0.21; -9.68; -0.63; 1.44; -0.49
1918; 0.75; 0.19; -9.7; -0.5; 1.15; -0.56
1945; 0.72; 0.25; -9.7; -0.5; 1.38; -0.47
1971; 0.7; 0.22; -9.68; -0.52; 1.31; -0.47
1996; 0.73; 0.22; -9.7; -0.61; 1.3; -0.37
2022; 0.73; 0.23; -9.7; -0.76; 1.32; -0.59
2048; 0.72; 0.19; -9.67; -0.59; 1.39; -0.59
2074; 0.72; 0.2; -9.72; -0.55; 1.44; -0.46
2100; 0.73; 0.23; -9.7; -0.56; 1.28; -0.53
2125; 0.67; 0.22; -9.69; -0.67; 1.3; -0.52
2151; 0.73; 0.23; -9.7; -0.55; 1.52; -0.39
2177; 0.7; 0.19; -9.68; -0.56; 1.59; -0.45
2203; 0.73; 0.22; -9.66; -0.56; 1.39; -0.49
2235; 0.73; 0.2; -9.68; -0.5; 1.31; -0.56
2260; 0.71; 0.23; -9.67; -0.56; 1.29; -0.49
2286; 0.73; 0.22; -9.67; -0.63; 1.37; -0.52
2312; 0.77; 0.25; -9.69; -0.53; 1.23; -0.44
2338; 0.73; 0.22; -9.68; -0.51; 1.38; -0.48
2364; 0.72; 0.21; -9.67; -0.53; 1.37; -0.62
2390; 0.72; 0.23; -9.67; -0.56; 1.49; -0.57
2415; 0.71; 0.22; -9.71; -0.71; 1.54; -0.43
2442; 0.72; 0.21; -9.73; -0.37; 1.17; -0.57
2467; 0.75; 0.2; -9.68; -0.6; 1.39; -0.49
2493; 0.69; 0.18; -9.7; -0.55; 1.44; -0.61
2519; 0.73; 0.2; -9.67; -0.55; 1.26; -0.4
2544; 0.75; 0.19; -9.71; -0.49; 1.39; -0.51
2576; 0.72; 0.18; -9.7; -0.46; 1.25; -0.43
2603; 0.74; 0.26; -9.73; -0.72; 1.34; -0.34
2628; 0.72; 0.23; -9.7; -0.56; 1.29; -0.56
2654; 0.72; 0.2; -9.7; -0.5; 1.42; -0.38
2679; 0.71; 0.24; -9.69; -0.55; 1.3; -0.56
2706; 0.71; 0.2; -9.68; -0.56; 1.26; -0.39
2732; 0.72; 0.21; -9.7; -0.6; 1.5; -0.47
2757; 0.68; 0.23; -9.67; -0.53; 1.15; -0.35
2793; 0.71; 0.24; -9.73; -0.5; 1.37; -0.44
2819; 0.75; 0.2; -9.75; -0.53; 1.4; -0.42
2844; 0.75; 0.24; -9.67; -0.43; 1.43; -0.4
2871; 0.74; 0.23; -9.69; -0.47; 1.46; -0.51
2903; 0.71; 0.24; -9.71; -0.63; 1.32; -0.52
2928; 0.73; 0.22; -9.68; -0.58; 1.51; -0.43
2954; 0.72; 0.24; -9.71; -0.51; 1.34; -0.54
2980; 0.7; 0.18; -9.69; -0.42; 1.28; -0.51
3006; 0.71; 0.21; -9.7; -0.4; 1.4; -0.51
3032; 0.74; 0.22; -9.71; -0.78; 1.28; -0.47
3058; 0.71; 0.2; -9.7; -0.55; 1.27; -0.44
3084; 0.73; 0.22; -9.71; -0.55; 1.34; -0.53
3110; 0.74; 0.21; -9.72; -0.43; 1.49; -0.53
3136; 0.72; 0.21; -9.74; -0.58; 1.42; -0.47
3162; 0.74; 0.23; -9.76; -0.58; 1.26; -0.51
3188; 0.76; 0.19; -9.72; -0.4; 1.29; -0.49
3214; 0.69; 0.22; -9.67; -0.49; 1.31; -0.43
3246; 0.74; 0.22; -9.68; -0.54; 1.33; -0.43
3288; 0.72; 0.18; -9.67; -0.43; 1.38; -0.44
3313; 0.74; 0.21; -9.68; -0.51; 1.43; -0.46
3339; 0.75; 0.21; -9.71; -0.49; 1.3; -0.49
3365; 0.75; 0.23; -9.69; -0.68; 1.43; -0.5
3391; 0.75; 0.22; -9.72; -0.47; 1.56; -0.38
3417; 0.76; 0.22; -9.67; -0.56; 1.41; -0.35
3442; 0.7; 0.23; -9.69; -0.5; 1.43; -0.5
3469; 0.72; 0.2; -9.68; -0.61; 1.39; -0.53
3494; 0.8; 0.21; -9.71; -0.63; 1.34; -0.52
3520; 0.75; 0.23; -9.74; -0.56; 1.3; -0.57
3546; 0.75; 0.22; -9.66; -0.53; 1.2; -0.34
3571; 0.74; 0.22; -9.7; -0.59; 1.56; -0.53
3603; 0.7; 0.21; -9.62; -0.68; 1.33; -0.45
3630; 0.78; 0.2; -9.68; -0.65; 1.35; -0.4
3655; 0.73; 0.2; -9.67; -0.53; 1.29; -0.36
3681; 0.74; 0.23; -9.68; -0.69; 1.37; -0.36
3706; 0.71; 0.25; -9.71; -0.56; 1.3; -0.55
3732; 0.78; 0.23; -9.71; -0.61; 1.42; -0.43
3759; 0.71; 0.23; -9.67; -0.72; 1.22; -0.47
3784; 0.74; 0.21; -9.68; -0.64; 1.31; -0.56
3810; 0.72; 0.21; -9.67; -0.55; 1.34; -0.54
3835; 0.72; 0.21; -9.72; -0.51; 1.38; -0.63
3861; 0.72; 0.22; -9.69; -0.49; 1.48; -0.6
3888; 0.73; 0.21; -9.71; -0.62; 1.44; -0.63
3913; 0.72; 0.18; -9.7; -0.57; 1.37; -0.61
