49; 0.72; 0.22; -9.67; -0.47; 1.48; -0.32
74; 0.75; 0.19; -9.72; -0.53; 1.17; -0.46
100; 0.73; 0.19; -9.67; -0.61; 1.27; -0.44
126; 0.74; 0.23; -9.69; -0.52; 1.45; -0.46
152; 0.72; 0.2; -9.67; -0.38; 1.37; -0.35
179; 0.74; 0.2; -9.71; -0.51; 1.34; -0.47
204; 0.73; 0.21; -9.69; -0.42; 1.46; -0.53
236; 0.7; 0.2; -9.7; -0.58; 1.47; -0.37
263; 0.73; 0.25; -9.7; -0.62; 1.44; -0.4
288; 0.69; 0.24; -9.7; -0.61; 1.38; -0.5
314; 0.73; 0.21; -9.68; -0.63; 1.4; -0.5
339; 0.73; 0.19; -9.68; -0.57; 1.42; -0.56
365; 0.7; 0.25; -9.7; -0.58; 1.34; -0.44
392; 0.72; 0.22; -9.67; -0.55; 1.34; -0.49
417; 0.71; 0.18; -9.71; -0.54; 1.43; -0.52
443; 0.74; 0.23; -9.75; -0.43; 1.35; -0.47
468; 0.71; 0.23; -9.67; -0.67; 1.31; -0.56
495; 0.75; 0.2; -9.69; -0.59; 1.27; -0.49
521; 0.74; 0.2; -9.68; -0.5; 1.42; -0.45
546; 0.75; 0.22; -9.67; -0.53; 1.31; -0.4
578; 0.7; 0.22; -9.68; -0.43; 1.37; -0.47
605; 0.71; 0.24; -9.66; -0.63; 1.45; -0.53
630; 0.73; 0.22; -9.72; -0.4; 1.3; -0.56
656; 0.71; 0.22; -9.69; -0.63; 1.38; -0.52
681; 0.72; 0.23; -9.69; -0.38; 1.34; -0.62
708; 0.74; 0.2; -9.74; -0.51; 1.37; -0.3
734; 0.72; 0.24; -9.68; -0.47; 1.27; -0.48
759; 0.76; 0.22; -9.67; -0.63; 1.42; -0.43
785; 0.74; 0.23; -9.71; -0.5; 1.33; -0.5
811; 0.74; 0.2; -9.71; -0.6; 1.44; -0.39
837; 0.72; 0.23; -9.7; -0.63; 1.33; -0.4
863; 0.73; 0.23; -9.71; -0.53; 1.43; -0.55
888; 0.75; 0.25; -9.7; -0.58; 1.43; -0.54
914; 0.72; 0.2; -9.7; -0.7; 1.39; -0.42
939; 0.77; 0.22; -9.68; -0.45; 1.26; -0.46
964; 0.73; 0.2; -9.7; -0.63; 1.46; -0.61
990; 0.75; 0.24; -9.71; -0.6; 1.48; -0.45
1016; 0.73; 0.19; -9.71; -0.51; 1.39; -0.54
1042; 0.72; 0.23; -9.68; -0.56; 1.24; -0.37
1068; 0.73; 0.23; -9.68; -0.41; 1.49; -0.45
1094; 0.69; 0.18; -9.71; -0.43; 1.2; -0.47
1120; 0.69; 0.25; -9.67; -0.69; 1.25; -0.44
1145; 0.69; 0.15; -9.69; -0.68; 1.48; -0.48
1172; 0.75; 0.23; -9.7; -0.49; 1.34; -0.68
1198; 0.74; 0.18; -9.68; -0.58; 1.43; -0.57
1223; 0.71; 0.18; -9.69; -0.6; 1.37; -0.44
1256; 0.78; 0.23; -9.68; -0.48; 1.44; -0.5
1282; 0.69; 0.23; -9.71; -0.63; 1.51; -0.39
