49; 0.42; -0.46; -10.95; 0.1; -1.4; 0.0
75; 0.47; -0.46; -10.95; -0.1; -1.17; 0.15
102; 0.4; -0.45; -10.89; -0.11; -1.13; 0.39
129; 0.43; -0.46; -10.95; -0.2; -1.38; -0.21
155; 0.4; -0.45; -10.93; -0.14; -1.17; 0.14
181; 0.47; -0.48; -10.96; -0.09; -1.2; 0.14
207; 0.49; -0.47; -11.0; 0.05; -1.27; -0.25
234; 0.49; -0.42; -11.02; -0.08; -1.34; 0.31
261; 0.42; -0.53; -10.89; -0.2; -0.95; 0.26
287; 0.44; -0.46; -10.85; -0.11; -1.21; -0.25
320; 0.43; -0.47; -10.93; -0.21; -1.06; 0.01
346; 0.46; -0.4; -10.92; 0.03; -1.25; 0.07
372; 0.39; -0.45; -10.95; -0.22; -1.24; 0.34
399; 0.48; -0.44; -10.92; 0.08; -1.27; -0.18
425; 0.43; -0.46; -10.94; -0.09; -1.14; 0.35
451; 0.44; -0.5; -10.98; -0.27; -1.16; -0.25
478; 0.42; -0.49; -10.99; 0.08; -1.25; -0.06
504; 0.39; -0.47; -11.12; -0.18; -1.15; 0.18
530; 0.43; -0.44; -10.87; -0.19; -1.27; -0.44
557; 0.48; -0.44; -10.85; -0.08; -1.31; 0.27
583; 0.48; -0.48; -10.93; -0.34; -1.34; 0.02
610; 0.4; -0.47; -11.0; -0.24; -1.25; -0.12
642; 0.47; -0.45; -10.92; -0.16; -1.13; -0.24
668; 0.47; -0.52; -10.84; -0.22; -1.34; 0.31
695; 0.4; -0.46; -10.96; -0.23; -1.2; -0.02
720; 0.46; -0.48; -10.94; -0.24; -1.26; 0.07
747; 0.46; -0.41; -10.92; -0.08; -1.26; 0.14
774; 0.48; -0.43; -10.99; -0.34; -1.15; -0.14
800; 0.4; -0.46; -10.93; -0.11; -1.18; 0.12
826; 0.49; -0.47; -11.01; -0.26; -1.3; -0.08
852; 0.45; -0.42; -10.88; -0.25; -1.05; -0.11
879; 0.42; -0.49; -10.94; -0.05; -1.32; 0.38
906; 0.45; -0.46; -10.92; -0.02; -1.07; -0.18
947; 0.49; -0.51; -10.92; -0.21; -1.33; 0.34
973; 0.48; -0.42; -11.0; -0.24; -1.35; -0.08
998; 0.49; -0.48; -10.9; 0.06; -1.01; 0.08
1025; 0.47; -0.45; -10.9; -0.09; -1.09; -0.12
1051; 0.45; -0.52; -10.95; -0.05; -1.17; 0.31
1077; 0.47; -0.47; -10.93; -0.04; -1.17; -0.21
1103; 0.39; -0.42; -10.91; -0.09; -1.22; -0.06
1130; 0.5; -0.49; -10.93; -0.16; -1.2; 0.4
1167; 0.46; -0.5; -11.04; -0.24; -1.19; 0.4
1193; 0.45; -0.44; -10.91; -0.14; -1.11; -0.03
1220; 0.47; -0.43; -10.92; -0.07; -1.07; -0.25
1246; 0.42; -0.5; -10.94; 0.14; -1.21; 0.38
1272; 0.44; -0.45; -10.96; -0.03; -1.34; 0.02
1299; 0.48; -0.43; -10.84; -0.27; -1.17; -0.26
1331; 0.54; -0.47; -10.95; -0.12; -1.14; -0.41
1357; 0.38; -0.52; -10.92; -0.08; -1.08; 0.18
1384; 0.48; -0.51; -10.91; -0.25; -1.21; -0.02
1411; 0.38; -0.41; -10.99; -0.17; -1.02; -0.35
1437; 0.47; -0.44; -10.97; -0.02; -1.03; 0.33
1464; 0.47; -0.44; -10.87; -0.11; -1.31; 0.27
1490; 0.4; -0.49; -10.92; -0.02; -1.2; -0.29
1517; 0.44; -0.45; -10.98; -0.13; -1.05; 0.23
1544; 0.4; -0.41; -10.9; -0.22; -1.11; 0.22
1570; 0.45; -0.51; -10.88; -0.14; -1.12; -0.35
1597; 0.47; -0.47; -10.94; -0.22; -1.21; 0.2
1624; 0.49; -0.47; -11.02; -0.4; -1.29; 0.31
1656; 0.43; -0.5; -10.92; -0.27; -1.1; 0.42
1683; 0.46; -0.46; -10.91; -0.21; -1.3; -0.15
1710; 0.48; -0.48; -10.92; -0.14; -0.95; 0.08
1735; 0.43; -0.51; -10.98; 0.02; -1.38; 0.13
1762; 0.45; -0.45; -10.91; -0.12; -1.37; -0.21
1788; 0.43; -0.47; -10.96; -0.1; -1.17; 0.31
1815; 0.43; -0.48; -10.89; -0.07; -1.27; 0.24
1841; 0.44; -0.44; -11.03; -0.17; -1.32; -0.1
1867; 0.45; -0.46; -10.88; -0.08; -1.24; 0.44
1894; 0.5; -0.48; -10.95; -0.18; -1.16; -0.24
1921; 0.48; -0.41; -10.93; -0.16; -1.21; 0.08
1947; 0.45; -0.46; -10.99; -0.04; -1.43; 0.29
1979; 0.44; -0.48; -10.92; -0.18; -1.12; 0.43
2006; 0.5; -0.42; -10.84; -0.18; -1.06; -0.17
2032; 0.45; -0.49; -10.88; -0.06; -1.08; 0.02
2059; 0.46; -0.44; -10.93; -0.14; -1.22; 0.47
